Attribute:PROVCODE,Attribute:MAINCODE,Attribute:BED,Attribute:NAME,Attribute:LON,Attribute:LAT,Attribute:TYPECODE,Attribute:TOTAL
11,960,0,รพ.สต.คลองสี่ ,13.54220949,100.7183742,3,
11,952,0,รพ.สต.ตำบลคลองด่าน หมู่ที่ 1,13.53003714,100.8712935,3,
11,953,0,รพ.สต.ตำบลคลองด่าน หมู่ที่ 13,13.51507589,100.8215895,3,
11,954,0,รพ.สต.ตำบลคลองสวน,13.678269,100.901345,3,
11,975,0,รพ.สต.ตำบลทรงคนอง,13.66526758,100.5411659,3,
11,13812,0,รพ.สต.ตำบลท้ายบ้าน,13.557631,100.592536,3,
11,943,0,รพ.สต.ตำบลท้ายบ้านใหม่,13.572061,100.611814,3,
11,980,0,รพ.สต.ตำบลนาเกลือ,13.54519824,100.503391,3,
11,956,0,รพ.สต.ตำบลนิยมยาตรา,13.626964,100.952701,3,
11,972,0,รพ.สต.ตำบลบางกระสอบ,13.66296437,100.56857,3,
11,974,0,รพ.สต.ตำบลบางกอ,13.68237694,100.5875847,3,
11,970,0,รพ.สต.ตำบลบางกะเจ้า,13.68967988,100.566408,3,
11,966,0,รพ.สต.ตำบลบางครุ,13.63667591,100.5268781,3,
11,965,0,รพ.สต.ตำบลบางจาก,13.62518106,100.5366196,3,
11,940,0,รพ.สต.ตำบลบางด้วน,13.62818892,100.579538,3,
11,971,0,รพ.สต.ตำบลบางน้ำผึ้ง,13.67799527,100.5787364,3,
11,945,0,รพ.สต.ตำบลบางบ่อ,13.626484,100.85983,3,
11,959,0,รพ.สต.ตำบลบางปลา,13.57698251,100.7468235,3,
11,939,0,รพ.สต.ตำบลบางปู,13.506172,100.72883,3,
11,936,0,รพ.สต.ตำบลบางปูใหม่,13.51334161,100.6835818,3,
11,949,0,รพ.สต.ตำบลบางพลีน้อย ,13.578344,100.906535,3,
11,950,0,รพ.สต.ตำบลบางพลีน้อย หมู่ที่ 8,13.625353,100.905677,3,
11,964,0,รพ.สต.ตำบลบางพึ่ง,13.66346011,100.5287433,3,
11,969,0,รพ.สต.ตำบลบางยอ,13.66840161,100.5533981,3,
11,967,0,รพ.สต.ตำบลบางหญ้าแพรก,13.64192053,100.5426803,3,
11,968,0,รพ.สต.ตำบลบางหัวเสือ,13.62685963,100.5530633,3,
11,951,0,รพ.สต.ตำบลบางเพรียง,13.53463981,100.8100963,3,
11,934,0,รพ.สต.ตำบลบางเมือง,13.607691,100.605106,3,
11,941,0,รพ.สต.ตำบลบางเมืองใหม่,13.625899,100.591975,3,
11,989,0,รพ.สต.ตำบลบางเสาธง,13.657593,100.828892,3,
11,957,0,รพ.สต.ตำบลบางแก้ว,13.61616662,100.6706858,3,
11,961,0,รพ.สต.ตำบลบางโฉลง,13.613187,100.7425556,3,
11,938,0,รพ.สต.ตำบลบางโปรง,13.627632,100.56963,3,
11,982,0,รพ.สต.ตำบลบ้านคลองสวน,13.57770763,100.4696703,3,
11,946,0,รพ.สต.ตำบลบ้านระกาด,13.56362546,100.8752176,3,
11,947,0,รพ.สต.ตำบลบ้านระกาศ,13.625233,100.886606,3,
11,962,0,รพ.สต.ตำบลราชาเทวะ,13.67588664,100.7201564,3,
11,991,0,รพ.สต.ตำบลศีรษะจรเข้ใหญ่,13.59932268,100.7958189,3,
11,976,0,รพ.สต.ตำบลสำโรง,13.66636418,100.5812102,3,
11,977,0,รพ.สต.ตำบลสำโรงกลาง,13.64780614,100.5855914,3,
11,933,0,รพ.สต.ตำบลสำโรงเหนือ,13.637476,100.616028,3,
11,978,0,รพ.สต.ตำบลสำโรงใต้,13.64373179,100.5781017,3,
11,963,0,รพ.สต.ตำบลหนองปรือ,13.6786773,100.7605117,3,
11,942,0,รพ.สต.ตำบลเทพารักษ์,13.604508,100.656335,3,
11,955,0,รพ.สต.ตำบลเปร็ง,13.693282,100.867123,3,
11,937,0,รพ.สต.ตำบลแพรกษา,13.57273336,100.6381699,3,
11,944,0,รพ.สต.ตำบลแพรกษาใหม่(บ้านคลองเก้า),13.558765,100.692272,3,
11,983,0,รพ.สต.ตำบลแหลมฟ้าผ่า,13.56751723,100.5471234,3,
11,985,0,รพ.สต.ตำบลในคลองบางปลากด,13.58914274,100.5615279,3,
11,24675,0,รพ.สต.บัวเกราะ ตำบลราชาเทวะ,13.71782261,100.718358,3,
11,973,0,รพ.สต.บางกอบัว ,13.69532874,100.5778905,3,
11,948,0,รพ.สต.บางพลีน้อย ,13.562658,100.907965,3,
11,24029,0,รพ.สต.บุญศิริ,13.61385697,100.6026274,3,
11,984,0,รพ.สต.บ้านขุนสมุทร,13.50648781,100.5312109,3,
11,979,0,รพ.สต.บ้านขุนสมุทรไทย ,13.53820975,100.5317795,3,
11,981,0,รพ.สต.บ้านคลองทะเล ,13.5436441,100.4722613,3,
11,24410,0,รพ.สต.บ้านคลองนาเกลือน้อย,13.59788686,100.5183148,8,
11,986,0,รพ.สต.บ้านคู่สร้าง,13.58733142,100.5354421,3,
11,24027,0,รพ.สต.พุทธรักษา,13.57803614,100.619182,3,
11,24028,0,รพ.สต.ร่มโพธิ์,13.62648525,100.6277694,3,
11,992,0,รพ.สต.วัดศรีวารีน้อย ตำบลศีรษะจรเข้ใหญ่,13.67039,100.797232,3,
11,958,0,รพ.สต.วัดสลุด ตำบลบางแก้ว,13.65094953,100.6949973,3,
11,990,0,รพ.สต.ศรีษะจระเข้น้อย,13.705095,100.787764,3,
11,23911,0,รพ.สต.สร่างโศก,13.50897064,100.8031225,3,
11,23944,0,รพ.สต.อยู่เจริญ,13.64585,100.554791,3,
11,935,0,รพ.สต.เฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี ,13.61663585,100.6221244,3,
11,987,0,รพ.สต.เมืองใหม่บางพลี,13.581097,100.794936,3,
11,988,0,รพ.สต.เสาธงกลาง ตำบลบางเสาธง,13.612929,100.819815,3,
11,27981,0,ศูนย์บริการสาธารณสุขเทศบาลเมืองปู่เจ้าสมิงพราย,13.645879,100.578486,8,
11,23033,0,ศูนย์สุขภาพชุชน1 รพ.บางพลี,13.6008061,100.7106549,8,
11,23034,0,ศูนย์สุขภาพชุชน2 รพ.บางพลี,13.6008061,100.7106549,8,
11,23035,0,ศูนย์สุขภาพชุชนรพ.บางจาก,13.6103645,100.5397123,8,
11,23032,0,ศูนย์สุขภาพชุชนรพ.บางบ่อ,13.57497521,100.8511663,8,
11,23036,56,ศูนย์สุขภาพชุชนรพ.พระสมุทรเจดีย์ฯ,13.59357206,100.5782865,8,
11,24412,0,ศูนย์สุขภาพชุมชนกัลปพฤกษ์,13.568022,100.826198,8,
11,23030,0,ศูนย์สุขภาพชุมชนตลาดราชา,13.599188,100.607414,8,
11,24702,0,ศูนย์สุขภาพชุมชนนครทอง,13.64482171,100.5963484,8,
11,28826,0,ศูนย์สุขภาพชุมชนมังกรทอง,13.582247,100.65624,8,
11,15048,0,ศูนย์สุขภาพชุมชนร่มเย็น,13.5932046,100.5981186,8,
11,24411,0,ศูนย์สุขภาพชุมชนเจริญราษฎร์,13.56006,100.76518,8,
11,28018,0,ศูนย์แพทย์ครอบครัวและชุมชนองค์การบริหารส่วนตำบลบางแก้ว,13.64163,100.67347,8,
11,11766,26,สถานพยาบาลจุฬารัตน์ 5,13.5692183,100.7901999,7,
11,11765,26,สถานพยาบาลจุฬารัตน์สุวรรณภูมิ,13.63407592,100.7095633,7,
11,11752,25,สถานพยาบาลจุฬาเวช,13.64409975,100.5982997,7,
11,12464,2,สถานพยาบาลสถานีกาชาดที่ 5 สวางคนิวาส,13.550017,100.615564,8,
11,14374,10,สถานพยาบาลเมืองสมุทรบางปู,13.525474,100.639531,7,
11,22764,10,สถานพยาบาลเรือนจำกลางสมุทรปราการ,13.51185072,100.8029426,8,
11,23945,0,สถานีอนามัยเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี สาขาวัดบางปิ้ง,13.60908823,100.6233672,3,
11,12252,200,สถาบันราชประชาสมาสัย,13.6512206,100.538249,6,
11,1,0,สำนักงานสาธารณสุขจังหวัดสมุทรปราการ,13.59918895,100.6074145,1,
11,77,0,สำนักงานสาธารณสุขอำเภอบางบ่อ,13.569972,100.83749,2,
11,78,0,สำนักงานสาธารณสุขอำเภอบางพลี,13.61274232,100.7424743,2,
11,81,0,สำนักงานสาธารณสุขอำเภอบางเสาธง,13.64960982,100.8363551,2,
11,79,0,สำนักงานสาธารณสุขอำเภอพระประแดง,13.6588386,100.534508,2,
11,80,0,สำนักงานสาธารณสุขอำเภอพระสมุทรเจดีย์,13.56840478,100.5616808,2,
11,76,0,สำนักงานสาธารณสุขอำเภอเมืองสมุทรปราการ,13.60053023,100.5970366,2,
11,12397,0,เทศบาลนครสมุทรปราการ,13.59147349,100.6082748,8,
